"2.1457672119140625e-06","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"5.236391305923462","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"10.21490740776062","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"15.126895189285278","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"20.040225744247437","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17712	/root/.multichain/chain1
"
"25.27152180671692","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17712	/root/.multichain/chain1
"
"30.14209294319153","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17712	/root/.multichain/chain1
"
"35.408408880233765","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"40.14234685897827","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"45.44973683357239","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"50.27382826805115","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"55.105711460113525","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"60.38387489318848","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
17440	/root/.multichain/chain1/blocks
16	/root/.multichain/chain1/database
28	/root/.multichain/chain1/entities.db
24	/root/.multichain/chain1/chunks/chunks.db
4	/root/.multichain/chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed
4	/root/.multichain/chain1/chunks/data/source
12	/root/.multichain/chain1/chunks/data
24	/root/.multichain/chain1/chunks/collect.db
68	/root/.multichain/chain1/chunks
28	/root/.multichain/chain1/chainstate
17708	/root/.multichain/chain1
"
"65.20776009559631","32	/root/.multichain/chain1/permissions.db
28	/root/.multichain/chain1/wallet/txs.db
36	/root/.multichain/chain1/wallet
28	/root/.multichain/chain1/blocks/index
